2019-08-26T09:00:29Z,29.86714678,121.5386007,2.559
2019-08-26T09:00:30Z,29.86716436,121.5386068,14.425
2019-08-26T09:00:31Z,29.86716718,121.5386094,3.861
2019-08-26T09:00:32Z,29.86717111,121.5386132,3.615
2019-08-26T09:00:33Z,29.86717583,121.5386172,3.305
2019-08-26T09:00:34Z,29.86718063,121.5386211,2.592
2019-08-26T09:00:35Z,29.86718546,121.5386251,2.535
2019-08-26T09:00:36Z,29.86719091,121.538629,2.426
2019-08-26T09:00:37Z,29.86719641,121.5386334,2.357
2019-08-26T09:00:38Z,29.86720293,121.5386379,3.153
2019-08-26T09:00:39Z,29.86720915,121.5386431,2.411
2019-08-26T09:00:40Z,29.86721505,121.5386481,2.17
2019-08-26T09:00:41Z,29.86722045,121.5386508,2.818
2019-08-26T09:00:42Z,29.8672261,121.5386537,2.757
2019-08-26T09:00:43Z,29.86723251,121.5386556,2.989
2019-08-26T09:00:44Z,29.8672386,121.5386562,2.674
2019-08-26T09:00:45Z,29.86724448,121.5386591,3.218
2019-08-26T09:00:46Z,29.86724943,121.538659,2.677
2019-08-26T09:00:47Z,29.86725603,121.5386563,4.404
2019-08-26T09:00:48Z,29.86726161,121.5386522,3.089
2019-08-26T09:00:49Z,29.86726538,121.5386468,2.416
2019-08-26T09:00:50Z,29.86726641,121.5386419,2.114
2019-08-26T09:00:51Z,29.86726453,121.5386381,1.651
2019-08-26T09:00:52Z,29.86726423,121.5386361,1.618
2019-08-26T09:00:53Z,29.86726541,121.5386333,2.002
2019-08-26T09:00:54Z,29.86726403,121.5386303,1.996
2019-08-26T09:00:55Z,29.86726435,121.5386266,1.55
2019-08-26T09:00:56Z,29.86726413,121.5386242,1.666
2019-08-26T09:00:57Z,29.86726326,121.5386207,2.405
2019-08-26T09:00:58Z,29.86726251,121.538617,1.492
2019-08-26T09:00:59Z,29.8672639,121.538612,2.459
2019-08-26T09:01:00Z,29.867265,121.5386074,2.259
2019-08-26T09:01:01Z,29.86726713,121.5386017,2.624
2019-08-26T09:01:02Z,29.86727021,121.5385949,3.415
2019-08-26T09:01:03Z,29.86727058,121.5385898,1.509
2019-08-26T09:01:04Z,29.86727118,121.5385834,3.131
2019-08-26T09:01:05Z,29.86727118,121.5385783,2.118
2019-08-26T09:01:06Z,29.86727116,121.5385735,2.016
2019-08-26T09:01:07Z,29.86727151,121.538569,1.905
2019-08-26T09:01:08Z,29.86727253,121.5385658,1.235
2019-08-26T09:01:09Z,29.86727468,121.5385592,4.002
2019-08-26T09:01:10Z,29.867277,121.5385521,2.644
2019-08-26T09:01:11Z,29.86727786,121.5385461,2.739
2019-08-26T09:01:12Z,29.86727938,121.5385383,3.385
2019-08-26T09:01:13Z,29.86728135,121.5385307,2.968
2019-08-26T09:01:14Z,29.86728438,121.5385226,3.596
2019-08-26T09:01:15Z,29.86728646,121.5385159,2.085
2019-08-26T09:01:16Z,29.86728618,121.5385098,2.515
2019-08-26T09:01:17Z,29.86728818,121.5385037,2.626
2019-08-26T09:01:18Z,29.86728995,121.5384978,2.202
2019-08-26T09:01:19Z,29.86729138,121.5384916,2.435
2019-08-26T09:01:20Z,29.86729316,121.5384844,3.066
2019-08-26T09:01:21Z,29.86729373,121.538478,2.214
2019-08-26T09:01:22Z,29.86726303,121.5384748,2.442
2019-08-26T09:01:23Z,29.8672683,121.5384678,2.185
2019-08-26T09:01:24Z,29.8672715,121.5384624,2.05
2019-08-26T09:01:25Z,29.86728213,121.538447,8.441
2019-08-26T09:01:26Z,29.8672789,121.5384435,2.961
2019-08-26T09:01:27Z,29.86727748,121.5384378,3.494
2019-08-26T09:01:28Z,29.86727751,121.5384319,2.966
2019-08-26T09:01:29Z,29.86727936,121.5384264,2.029
2019-08-26T09:01:30Z,29.86728095,121.5384197,2.915
2019-08-26T09:01:31Z,29.86728421,121.5384151,4.105
2019-08-26T09:01:32Z,29.86728611,121.53841,2.544
2019-08-26T09:01:33Z,29.86728916,121.5384063,2.05
2019-08-26T09:01:34Z,29.86729328,121.5384038,1.99
2019-08-26T09:01:35Z,29.86729926,121.5384044,3.618
2019-08-26T09:01:36Z,29.86730243,121.5384038,1.205
2019-08-26T09:01:37Z,29.86730393,121.5384074,2.339
2019-08-26T09:01:38Z,29.86730068,121.538409,3.844
2019-08-26T09:01:39Z,29.86729458,121.5384085,3.791
2019-08-26T09:01:40Z,29.86728991,121.5384143,3.524
2019-08-26T09:01:41Z,29.86728433,121.5384224,4.583
2019-08-26T09:01:42Z,29.86727946,121.538432,3.848
2019-08-26T09:01:43Z,29.86727516,121.5384387,2.407
2019-08-26T09:01:44Z,29.86727111,121.538444,3.766
2019-08-26T09:01:45Z,29.8672669,121.538446,2.511
2019-08-26T09:01:46Z,29.86727921,121.538438,1.902
2019-08-26T09:01:47Z,29.86727668,121.5384401,0.657
2019-08-26T09:01:48Z,29.86727486,121.5384398,2.07
2019-08-26T09:01:49Z,29.86727175,121.53844,1.729
2019-08-26T09:01:50Z,29.86727061,121.5384404,0.875
2019-08-26T09:01:51Z,29.86727055,121.5384407,0.905
2019-08-26T09:01:52Z,29.86727073,121.5384417,1.127
2019-08-26T09:01:53Z,29.86727048,121.5384422,1.018
2019-08-26T09:01:54Z,29.86727256,121.5384416,0.324
2019-08-26T09:01:55Z,29.86727355,121.5384396,0.307
2019-08-26T09:01:56Z,29.86727513,121.5384375,3.109
2019-08-26T09:01:57Z,29.8672749,121.5384289,1.442
2019-08-26T09:01:58Z,29.8672697,121.5384262,2.248
2019-08-26T09:01:59Z,29.8672623,121.5384283,6.37
2019-08-26T09:02:00Z,29.86726126,121.5384281,0.596
